column
3022498
3033324
3103066
3108553
3126140
3215323
3235118
3278280
3364198
3378843
3388879
3421027
3452967
3462693
3466484
3467156
3482355
3552396
3556995
3587982
3588365
3590099
3630626
3667227
3680529
3757353
3774033
3783692
3812630
3839531
3907577
3924554
3925335
4033758
4061390
4066399
4150023
4248856
4272292
4281549
4426592
4433720
4438723
4444190
4462865
4473428
4491772
4518205
4521896
4543517
4554699
4556232
4558339
4604101
4604808
4651495
4660341
4705772
4741075
4765017
4784319
4810416
4817432
4861519
4927130
5013854
5023037
5075189
5112175
5184326
5259444
5310020
5323918
5363961
5367196
5401345
5436628
5448877
5467689
5487106
5597146
5624531
5644102
5644133
5647550
5663956
5684112
5703750
5721778
5745722
5746904
5760618
5815397
5855336
5861941
5879161
5901909
5908083
5945653
5948042
1015342
1098470
1103760
1106816
1112887
1123373
1148852
1174233
1179652
1179938
1218445
1224975
1233861
1255675
1317640
1318907
1362570
1381940
1402881
1442767
1461497
1467539
1478226
1487360
1551794
1556265
1575838
1596941
1614459
1647158
1673886
1678026
1724326
1725543
1743218
1768937
1784030
1804034
1808990
1818904
1825574
1839039
1857853
1891391
1904062
1964248
2019330
2061677
2087865
2097665
2205133
2249718
2272086
2322003
2324744
2419449
2552621
2607006
2614942
2617855
2670084
2683474
2717481
2761207
2762684
2763107
2774917
2788599
2790398
2795231
2809629
2885221
2888559
2900241
2926915
2948312
2956117
2977398
3002131
3027002
3044073
3051823
3056196
3112712
3126972
3153094
3244281
3248395
3249357
3276011
3300934
3305760
3314834
3318774
3325704
3338958
3343100
3357164
3364289
3372299
3372631
3374219
3385529
3396082
3415926
3543049
3550115
3605902
3612113
3666076
3679691
3692552
3697575
3731634
3742836
3825952
3828068
3846946
3867752
3876463
3906832
3948699
3956208
3961754
3962227
3975941
4009690
4091461
4113823
4120015
4135725
4168963
4197078
4203245
4205160
4216327
4218701
4281513
4283069
4301134
4302951
4305512
4326845
4337611
4360993
4380514
4408855
4448542
4463657
4491434
4618718
4624583
4643121
4671735
4684311
4727689
4733207
4813024
4850970
4865617
4872746
4919568
4935856
4957138
4958390
4988252
5077100
5091555
5100335
5105025
5130653
5145960
5166105
5183152
5195592
5267291
5278649
5293521
5314765
5333856
5369684
5416431
5436451
5529944
5592265
5607910
5611668
5686778
5739331
5745986
5754965
5832382
5838885
5876600
5894162
5931740
5967779
5974886
6001460
6012780
